text,label,n_chars,n_words,n_hashtags,n_mentions,n_urls,n_numbers,has_cashtag,text_lemma,text_stem,text_transformer
$SGH - SMART Global guides in-line May quarter https://t.co/lNbjt4p4KI,1,70,9,0,0,1,0,True,ticker smart global guide line may quarter,ticker smart global guid line may quarter,$SGH - SMART Global guides in-line May quarter
"$SGH: SMART Global beats by $0.02, beats on revs; guides Q3 EPS in-line, revs in-line https://t.co/dvUyxPP0qW",1,109,16,0,0,1,1,True,ticker smart global beat beat rev guide eps line rev line,ticker smart global beat beat rev guid ep line rev line,"$SGH: SMART Global beats by $0.02, beats on revs; guides Q3 EPS in-line, revs in-line"
"$SOL - ReneSola EPS beats by $0.01, beats on revenue https://t.co/8x62RlMKic",1,76,11,0,0,1,1,True,ticker renesola eps beat beat revenue,ticker renesola ep beat beat revenu,"$SOL - ReneSola EPS beats by $0.01, beats on revenue"
"$STE - Steris EPS beats by $0.03, beats on revenue https://t.co/eLU8b642Zv",1,74,11,0,0,1,1,True,ticker steris eps beat beat revenue,ticker steri ep beat beat revenu,"$STE - Steris EPS beats by $0.03, beats on revenue"
"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i… https://t.co/JMpBxoahSh",1,140,22,0,0,1,2,True,ticker taubman center beat beat rev acquired simon property spg share,ticker taubman center beat beat rev acquir simon properti spg share,"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i…"
"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i… https://t.co/najoVPPhEY",1,140,22,0,0,1,2,True,ticker taubman center beat beat rev acquired simon property spg share,ticker taubman center beat beat rev acquir simon properti spg share,"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i…"
$TRNX Taronis Q4 Fuels Generates Sales $11M,1,43,7,0,0,0,0,True,ticker taronis fuel generates sale,ticker taroni fuel generat sale,$TRNX Taronis Q4 Fuels Generates Sales $11M
"$TWLO: Twilio beats by $0.03, beats on revs; guides Q1 EPS below consensus, revs above consensus; guides FY20 EPS... https://t.co/l1Swqrbche",1,140,20,0,0,1,1,True,ticker twilio beat beat rev guide eps consensus rev consensus guide eps,ticker twilio beat beat rev guid ep consensus rev consensus guid ep,"$TWLO: Twilio beats by $0.03, beats on revs; guides Q1 EPS below consensus, revs above consensus; guides FY20 EPS..."
$VOYA - Voya Financial EPS beats by $0.04 https://t.co/hUgVWMg1pR,1,65,9,0,0,1,1,True,ticker voya financial eps beat,ticker voya financi ep beat,$VOYA - Voya Financial EPS beats by $0.04
"$VRNS - Varonis EPS beats by $0.01, beats on revenue https://t.co/6V8ZD0QTzO",1,76,11,0,0,1,1,True,ticker varonis eps beat beat revenue,ticker varoni ep beat beat revenu,"$VRNS - Varonis EPS beats by $0.01, beats on revenue"
"$WTS - Watts Water Technologies EPS beats by $0.02, beats on revenue https://t.co/kuHw2KxiDC",1,92,13,0,0,1,1,True,ticker watt water technology eps beat beat revenue,ticker watt water technolog ep beat beat revenu,"$WTS - Watts Water Technologies EPS beats by $0.02, beats on revenue"
$ZYXI - Zynex reports 126% order growth and raises Q1 and FY2020 revenue outlook https://t.co/8ttUvBXTam,1,104,15,0,0,1,1,True,ticker zynex report order growth raise revenue outlook,ticker zynex report order growth rais revenu outlook,$ZYXI - Zynex reports 126% order growth and raises Q1 and FY2020 revenue outlook
"58.com EPS beats by $0.13, beats on revenue",1,43,8,0,0,0,2,False,com eps beat beat revenue,com ep beat beat revenu,"58.com EPS beats by $0.13, beats on revenue"
"AbbVie EPS beats by $0.02, beats on revenue",1,43,8,0,0,0,1,False,abbvie eps beat beat revenue,abbvi ep beat beat revenu,"AbbVie EPS beats by $0.02, beats on revenue"
AbbVie leans on new treatments to forecast upbeat 2020 profit,1,61,10,0,0,0,1,False,abbvie lean new treatment forecast upbeat profit,abbvi lean new treatment forecast upbeat profit,AbbVie leans on new treatments to forecast upbeat 2020 profit
AbbVie Q4 EPS $1.88 vs. loss per share $1.23,1,44,9,0,0,0,2,False,abbvie eps loss per share,abbvi ep loss per share,AbbVie Q4 EPS $1.88 vs. loss per share $1.23
"Aethlon Medical EPS beats by $0.75, beats on revenue",1,52,9,0,0,0,1,False,aethlon medical eps beat beat revenue,aethlon medic ep beat beat revenu,"Aethlon Medical EPS beats by $0.75, beats on revenue"
"Airbnb business outside U.S., China had $46 million profit in 2018 https://t.co/uYXBfYCfJ8 https://t.co/DxSQCWIClc",1,114,13,0,0,2,2,False,airbnb business outside china million profit,airbnb busi outsid china million profit,"Airbnb business outside U.S., China had $46 million profit in 2018"
"Alcon EPS in-line, beats on revenue",1,35,6,0,0,0,0,False,alcon eps line beat revenue,alcon ep line beat revenu,"Alcon EPS in-line, beats on revenue"
Avantor Q4 non-GAAP EPS up 90%,1,30,6,0,0,0,1,False,avantor non gaap eps,avantor non gaap ep,Avantor Q4 non-GAAP EPS up 90%
Avid Tech +11.5% after upside EPS forecast,1,42,7,0,0,0,1,False,avid tech upside eps forecast,avid tech upsid ep forecast,Avid Tech +11.5% after upside EPS forecast
"Becton, Dickinson EPS beats by $0.01, beats on revenue",1,54,9,0,0,0,1,False,becton dickinson eps beat beat revenue,becton dickinson ep beat beat revenu,"Becton, Dickinson EPS beats by $0.01, beats on revenue"
"Bilibili EPS beats by $0.01, beats on revenue",1,45,8,0,0,0,1,False,bilibili eps beat beat revenue,bilibili ep beat beat revenu,"Bilibili EPS beats by $0.01, beats on revenue"
BJ's Wholesale Q3 EPS 40 cents vs. 39 cents a year ago,1,54,12,0,0,0,2,False,wholesale eps cent cent year ago,wholesal ep cent cent year ago,BJ's Wholesale Q3 EPS 40 cents vs. 39 cents a year ago
BJ's Wholesale Q3 same-store sales up 1.1%; FactSet consensus up 2.0%,1,69,11,0,0,0,2,False,wholesale store sale factset consensus,wholesal store sale factset consensus,BJ's Wholesale Q3 same-store sales up 1.1%; FactSet consensus up 2.0%
BJ's Wholesale Q3 total revenue $3.32 bln vs. $3.22 bln a year ago; FactSet consensus $3.30 bln,1,95,17,0,0,0,3,False,wholesale total revenue bln bln year ago factset consensus bln,wholesal total revenu bln bln year ago factset consensus bln,BJ's Wholesale Q3 total revenue $3.32 bln vs. $3.22 bln a year ago; FactSet consensus $3.30 bln
"Brighthouse Financial EPS beats by $0.27, beats on revenue",1,58,9,0,0,0,1,False,brighthouse financial eps beat beat revenue,brighthous financi ep beat beat revenu,"Brighthouse Financial EPS beats by $0.27, beats on revenue"
"BrightSphere Investment EPS beats by $0.06, beats on revenue",1,60,9,0,0,0,1,False,brightsphere investment eps beat beat revenue,brightspher invest ep beat beat revenu,"BrightSphere Investment EPS beats by $0.06, beats on revenue"
"BrightView Holdings EPS beats by $0.08, beats on revenue",1,56,9,0,0,0,1,False,brightview holding eps beat beat revenue,brightview hold ep beat beat revenu,"BrightView Holdings EPS beats by $0.08, beats on revenue"
"Bristol-Myers Squibb EPS beats by $0.28, beats on revenue",1,57,9,0,0,0,1,False,bristol myers squibb eps beat beat revenue,bristol myer squibb ep beat beat revenu,"Bristol-Myers Squibb EPS beats by $0.28, beats on revenue"
Britannia Q3 Results: Profit Meets Estimates On Lower Tax Expense,1,65,10,0,0,0,0,False,britannia result profit meet estimate lower tax expense,britannia result profit meet estim lower tax expens,Britannia Q3 Results: Profit Meets Estimates On Lower Tax Expense
Buckle posts strong comp for January,1,36,6,0,0,0,0,False,buckle post strong comp january,buckl post strong comp januari,Buckle posts strong comp for January
"Canada Goose Holdings EPS beats by C$0.01, beats on revenue",1,59,10,0,0,0,1,False,canada goose holding eps beat beat revenue,canada goos hold ep beat beat revenu,"Canada Goose Holdings EPS beats by C$0.01, beats on revenue"
Cancom SE Just Recorded A 42% EPS Beat: Here's What Analysts Are Forecasting Next,1,81,14,0,0,0,1,False,cancom recorded eps beat analyst forecasting next,cancom record ep beat analyst forecast next,Cancom SE Just Recorded A 42% EPS Beat: Here's What Analysts Are Forecasting Next
Cannabis producer Curaleaf revenue tops analyst expectations,1,60,7,0,0,0,0,False,cannabis producer curaleaf revenue top analyst expectation,cannabi produc curaleaf revenu top analyst expect,Cannabis producer Curaleaf revenue tops analyst expectations
"Cboe Global Markets EPS beats by $0.08, beats on revenue",1,56,10,0,0,0,1,False,cboe global market eps beat beat revenue,cboe global market ep beat beat revenu,"Cboe Global Markets EPS beats by $0.08, beats on revenue"
"CDW EPS beats by $0.09, beats on revenue",1,40,8,0,0,0,1,False,cdw eps beat beat revenue,cdw ep beat beat revenu,"CDW EPS beats by $0.09, beats on revenue"
"Chegg EPS beats by $0.06, beats on revenue",1,42,8,0,0,0,1,False,chegg eps beat beat revenue,chegg ep beat beat revenu,"Chegg EPS beats by $0.06, beats on revenue"
"China Distance Education EPS beats by $0.22, beats on revenue",1,61,10,0,0,0,1,False,china distance education eps beat beat revenue,china distanc educ ep beat beat revenu,"China Distance Education EPS beats by $0.22, beats on revenue"
"CIGNA EPS beats by $0.11, beats on revenue",1,42,8,0,0,0,1,False,cigna eps beat beat revenue,cigna ep beat beat revenu,"CIGNA EPS beats by $0.11, beats on revenue"
Coach Owner Tapestry Sales Top Estimates; Virus Impacts Forecast,1,64,9,0,0,0,0,False,coach owner tapestry sale top estimate virus impact forecast,coach owner tapestri sale top estim virus impact forecast,Coach Owner Tapestry Sales Top Estimates; Virus Impacts Forecast
CORRECT: Tapestry Q2 Coach sales up 2% to $1.27 bln; FactSet consensus $1.26 bln,1,80,14,0,0,0,3,False,correct tapestry coach sale bln factset consensus bln,correct tapestri coach sale bln factset consensus bln,CORRECT: Tapestry Q2 Coach sales up 2% to $1.27 bln; FactSet consensus $1.26 bln
CORRECT: Tapestry Q2 Kate Spade sales $430 mln vs. $428 mln; FactSet consensus $420.4 mln,1,89,15,0,0,0,3,False,correct tapestry kate spade sale mln mln factset consensus mln,correct tapestri kate spade sale mln mln factset consensus mln,CORRECT: Tapestry Q2 Kate Spade sales $430 mln vs. $428 mln; FactSet consensus $420.4 mln
CORRECT: Tapestry Q2 sales $1.82 bln vs. $1.80 bln a year ago; FactSet consensus $1.81 bln,1,90,16,0,0,0,3,False,correct tapestry sale bln bln year ago factset consensus bln,correct tapestri sale bln bln year ago factset consensus bln,CORRECT: Tapestry Q2 sales $1.82 bln vs. $1.80 bln a year ago; FactSet consensus $1.81 bln
Curaleaf Q3 top line up 27%; non-GAAP EBITDA up 169%,1,52,10,0,0,0,2,False,curaleaf top line non gaap ebitda,curaleaf top line non gaap ebitda,Curaleaf Q3 top line up 27%; non-GAAP EBITDA up 169%
"Danaos EPS beats by $0.34, beats on revenue",1,43,8,0,0,0,1,False,danaos eps beat beat revenue,danao ep beat beat revenu,"Danaos EPS beats by $0.34, beats on revenue"
"Dave & Buster's $PLAY reports earnings: 
Total revenues increased 6.1% to $299.4 million from $282.1 million
Net EP… https://t.co/cx64XEzhCw",1,142,19,0,0,1,3,True,dave buster ticker report earnings total revenue increased million million net,dave buster ticker report earn total revenu increas million million net,Dave & Buster's $PLAY reports earnings: Total revenues increased 6.1% to $299.4 million from $282.1 million Net EP…
"Defying Soft Automotive Market, Outsell Closes 2019 With 16 Percent Direct Revenue Increase https://t.co/ruN4jJnIXG",1,115,14,0,0,1,2,False,defying soft automotive market outsell close percent direct revenue increase,defi soft automot market outsel close percent direct revenu increas,"Defying Soft Automotive Market, Outsell Closes 2019 With 16 Percent Direct Revenue Increase"
Delta Air sees 2020 revenue up 4% to 6%,1,39,9,0,0,0,3,False,delta air see revenue,delta air see revenu,Delta Air sees 2020 revenue up 4% to 6%
Deluxe delivered record FY2019 revenue,1,38,5,0,0,0,0,False,deluxe delivered record revenue,delux deliv record revenu,Deluxe delivered record FY2019 revenue
Disney Q1 Revenue Up 36%,1,24,5,0,0,0,1,False,disney revenue,disney revenu,Disney Q1 Revenue Up 36%
Drugmaker Sanofi expects further profit growth from narrowed focus,1,66,9,0,0,0,0,False,drugmaker sanofi expects profit growth narrowed focus,drugmak sanofi expect profit growth narrow focus,Drugmaker Sanofi expects further profit growth from narrowed focus
"Dunkin' Brands Group EPS beats by $0.03,  revenue in-line",1,57,9,0,0,0,1,False,dunkin brand group eps beat revenue line,dunkin brand group ep beat revenu line,"Dunkin' Brands Group EPS beats by $0.03, revenue in-line"
Dynex Capital beats on revenue,1,30,5,0,0,0,0,False,dynex capital beat revenue,dynex capit beat revenu,Dynex Capital beats on revenue
"Estee Lauder EPS beats by $0.21, beats on revenue",1,49,9,0,0,0,1,False,estee lauder eps beat beat revenue,este lauder ep beat beat revenu,"Estee Lauder EPS beats by $0.21, beats on revenue"
Estee Lauder Q2 sales $4.62 bln vs. $4.01 bln; FactSet consensus $4.35 bln,1,74,13,0,0,0,3,False,estee lauder sale bln bln factset consensus bln,este lauder sale bln bln factset consensus bln,Estee Lauder Q2 sales $4.62 bln vs. $4.01 bln; FactSet consensus $4.35 bln
"Fiat Chrysler EPS beats by €0.02, beats on revenue",1,50,9,0,0,0,1,False,fiat chrysler eps beat beat revenue,fiat chrysler ep beat beat revenu,"Fiat Chrysler EPS beats by €0.02, beats on revenue"
Fiat Chrysler's profit rises ahead of Peugeot merger,1,52,8,0,0,0,0,False,fiat chrysler profit rise ahead peugeot merger,fiat chrysler profit rise ahead peugeot merger,Fiat Chrysler's profit rises ahead of Peugeot merger
"Fluidigm EPS beats by $0.06, beats on revenue",1,45,8,0,0,0,1,False,fluidigm eps beat beat revenue,fluidigm ep beat beat revenu,"Fluidigm EPS beats by $0.06, beats on revenue"
Foresight Autonomous EPS beats by $0.11,1,39,6,0,0,0,1,False,foresight autonomous eps beat,foresight autonom ep beat,Foresight Autonomous EPS beats by $0.11
General Motors' Q4 Profit Beat Estimates Despite Huge Strike Costs,1,66,10,0,0,0,0,False,general motor profit beat estimate despite huge strike cost,general motor profit beat estim despit huge strike cost,General Motors' Q4 Profit Beat Estimates Despite Huge Strike Costs
Genpact beat estimates in Q4,1,28,5,0,0,0,0,False,genpact beat estimate,genpact beat estim,Genpact beat estimates in Q4
Global Logistics Company Agility Reports Over $1.32 Billion Third Quarter Revenues,1,82,11,0,0,0,1,False,global logistics company agility report billion third quarter revenue,global logist compani agil report billion third quarter revenu,Global Logistics Company Agility Reports Over $1.32 Billion Third Quarter Revenues
Hanesbrands EPS and revenue in-line,1,35,5,0,0,0,0,False,hanesbrands eps revenue line,hanesbrand ep revenu line,Hanesbrands EPS and revenue in-line
"Hanesbrands matches profit and sales expectations, sets new 40 million share buyback program",1,92,13,0,0,0,1,False,hanesbrands match profit sale expectation set new million share buyback program,hanesbrand match profit sale expect set new million share buyback program,"Hanesbrands matches profit and sales expectations, sets new 40 million share buyback program"
Hanesbrands Q4 EPS 51 cents vs. 41 cents a year ago; FactSet consensus 51 cents,1,79,15,0,0,0,3,False,hanesbrands eps cent cent year ago factset consensus cent,hanesbrand ep cent cent year ago factset consensus cent,Hanesbrands Q4 EPS 51 cents vs. 41 cents a year ago; FactSet consensus 51 cents
Harvest Health & Recreation beats on revenue,1,44,7,0,0,0,0,False,harvest health recreation beat revenue,harvest health recreat beat revenu,Harvest Health & Recreation beats on revenue
"Honda raises profit forecast, sticks to Wuhan plant closure schedule",1,68,10,0,0,0,0,False,honda raise profit forecast stick wuhan plant closure schedule,honda rais profit forecast stick wuhan plant closur schedul,"Honda raises profit forecast, sticks to Wuhan plant closure schedule"
